Genre,Artist,Artist_id,Song,Song_id,Audio_Metric
"['pop', 'hip-hop']",2 Chainz,17lzZA2AlOHwCwFALHttmp,Good Drank,39pS70eeDvyCAF3t8NAlVV,"[0.37, 0.78, 0.84]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,"[0.42, 0.62, 0.91]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,"[0.55, 0.63, 0.7]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DNA.,6HZILIRieu8S0iqY8kIKhj,"[0.42, 0.52, 0.64]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,"[0.78, 0.58, 0.8]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE. - SKRILLEX REMIX,65ES1qwOB577ZnTkizMXJJ,"[0.88, 0.94, 0.9]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,"[0.42, 0.54, 0.66]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,King Kunta,0N3W5peJUQtI4eyR6GJT5O,"[0.49, 0.66, 0.88]"
"['pop', 'hip-hop']",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,"[0.28, 0.48, 0.85]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Mine,7uzmGiiJyRfuViKKK3lVmR,"[0.72, 0.79, 0.71]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Beautiful,5TVirkSwFEXF1nLJEebe2I,"[0.18, 0.68, 0.67]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Honest,11Tfh16o0SW8KdiQdeESEX,"[0.43, 0.59, 0.68]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Why,7lozLnUfzcgEpMMVQI7yhA,"[0.54, 0.67, 0.68]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,3:15,6pmZMP2ET1OJi5rKfLO8jD,"[0.54, 0.65, 0.65]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Myself,5YLHLxoZsodDWjqSgjhBf3,"[0.9, 0.56, 0.74]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Dreams,6fZpcVRr45Z6fLtciswBBU,"[0.6, 0.67, 0.66]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Star,2JuIs3XJlYPy8vBO66CEkJ,"[0.41, 0.39, 0.69]"
['pop'],Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Gone,0BPPXRTLzEySdF5DZm0Hmg,"[0.35, 0.78, 0.68]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Praise The Lord (Da Shine),7ycWLEP1GsNjVvcjawXz3z,"[0.29, 0.57, 0.85]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,PICK IT UP (feat. A$AP Rocky),0dSIrRkA4PadGll16TgbnV,"[0.29, 0.47, 0.92]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Sundress,2aPTvyE09vUCRwVvj0I8WK,"[0.73, 0.7, 0.72]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Potato Salad,1jzIJcHCXneHw7ojC6LXiF,"[0.68, 0.61, 0.54]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,F**kin' Problems,4XoP1AkbOurU9CeZ2rMEz2,"[0.67, 0.69, 0.87]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Fukk Sleep,1AqemxWsT0iGg5Lvkm16Bt,"[0.31, 0.41, 0.79]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,L$D,4S7YHmlWwfwArgd8LfSPud,"[0.04, 0.25, 0.6]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Everyday,2N3U8uTYhjX2KwGT0pf5x0,"[0.34, 0.66, 0.39]"
"['pop', 'hip-hop']",A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,A$AP Forever,1YmF9PvLhIISIANoMLIYGq,"[0.44, 0.78, 0.47]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Halo,4JehYebiI9JE8sR8MisGVb,"[0.47, 0.72, 0.51]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Crazy In Love,5IVuqXILoxVWvWEPm82Jxr,"[0.68, 0.77, 0.65]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Irreplaceable,1G7DcLzPnopdZjLkev0K4e,"[0.5, 0.7, 0.58]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,"[0.65, 0.75, 0.65]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Run the World (Girls),1uXbwHHfgsXcUKfSZw5ZJ0,"[0.76, 0.9, 0.73]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,7/11,02M6vucOvmRfMxTXDUwRXu,"[0.56, 0.7, 0.75]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Drunk in Love,6jG2YzhxptolDzLHTGLt7S,"[0.4, 0.62, 0.59]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Best Thing I Never Had,3lBRNqXjPp2j3JMTCXDTNO,"[0.3, 0.65, 0.55]"
['pop'],Beyonc,6vWDO969PvNqNYHIOW5v0m,Partition,5hgnY0mVcVetszbb85qeDg,"[0.17, 0.44, 0.41]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,"[0.56, 0.62, 0.74]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Sorry Not Sorry,3Du2K5dLzmduCNp6uwuaL0,"[0.87, 0.64, 0.7]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,chame La Culpa,2hl6q70unbviGo3g1R7uFx,"[0.65, 0.89, 0.73]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Sober,0STK94RxUulYqWzwFlyAb5,"[0.17, 0.3, 0.4]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Stone Cold,56twMOlq9DJc3EgpVUVIrW,"[0.33, 0.47, 0.41]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Tell Me You Love Me,3hYvGiw2Q8QE2YWdIJLBz0,"[0.25, 0.58, 0.54]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Confident,0Mn3amMRMoabaoTf1Publ4,"[0.31, 0.76, 0.61]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,"[0.5, 0.79, 0.5]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,Cool for the Summer,2zFF6jG5hQArbzcXz3KUWk,"[0.28, 0.61, 0.58]"
['pop'],Demi Lovato,6S2OmqARrzebs0tKUEyXyp,I'll Be Home For Christmas - Recorded at Spotify Studios NYC,4G0YpYB1Ullb5rgJeJoMcP,"[0.21, 0.26, 0.4]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Bounce Back,0SGkqnVQo9KPytSri1H6cF,"[0.26, 0.57, 0.77]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,I Don't Fuck With You,7FYH5AW3bVfZHJIQpq3UOA,"[0.42, 0.73, 0.82]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),5NkfVQS8BkceRgoSQwcW6H,"[0.27, 0.55, 0.87]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Jump Out The Window,1jQsKN68yE94tMYml0wHMd,"[0.55, 0.71, 0.74]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Moves,0Fv5N0cHBsl4bzCbollCAS,"[0.37, 0.53, 0.79]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Clique - Album Version (Edited),7fuuAPjPDyLGyFaJEkSxAb,"[0.33, 0.54, 0.72]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,So Good (& Metro Boomin),0fWBFDRTIuk8ZgNdZqhCer,"[0.57, 0.4, 0.62]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Living Single,36xxq7VDZZsGwARsn6Clo7,"[0.72, 0.62, 0.72]"
"['pop', 'hip-hop']",Big Sean,0c173mlxpT3dSFRgMO8XPh,Go Legend (& Metro Boomin),3wAI7MIQtTgwcRmwchPZBc,"[0.25, 0.56, 0.66]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Goodbye (feat. Nicki Minaj & Willy William),5Xn4IyTtW6FUGIUyWjbUHG,"[0.48, 0.9, 0.64]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Don't Leave Me Alone (feat. Anne-Marie),4uZBBwJwTJeL3Swlk2ufLr,"[0.5, 0.62, 0.69]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Like I Do,03IBnHJvOQBr4dy3RguAph,"[0.19, 0.87, 0.67]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,"[0.23, 0.8, 0.6]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Your Love,0tgbSxoFjZ20MjfoKwWevV,"[0.51, 0.94, 0.57]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,So Far Away (feat. Jamie Scott & Romy Dya),0OlnLZY4cmQzT6ZGttvWBM,"[0.13, 0.52, 0.53]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Mad Love,4dSoDnmR9opAQ8KxUc9SbC,"[0.61, 0.82, 0.79]"
['pop'],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Drive (feat. Delilah Montagu) - Edit,6X7PK2UQMUU36ux9pynSkV,"[0.42, 0.79, 0.72]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,All Time Low,0SuLAslEMFZAXf0SwY7syi,"[0.5, 0.57, 0.58]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Blu,4FUDWkguOUVpLRAVn5C20z,"[0.64, 0.47, 0.38]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Stupid Deep,7cK7hDrE7vAesPf8xd5zmb,"[0.29, 0.38, 0.36]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Conversations with my Wife,1EAZ0APxPiVuzDb7R5TfVI,"[0.32, 0.49, 0.5]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,The Internet,359Q4gGdrQIFhRzs7J8gZu,"[0.7, 0.79, 0.77]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,JT,1eftOUoeMO1JkSQQmS6jXF,"[0.63, 0.59, 0.52]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Obsession (feat. Jon Bellion),5pvVAwQbuFoR7LkcicrKnk,"[0.47, 0.56, 0.74]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Guillotine,2FK1qmw8XNBqUe5CcgTVnE,"[0.59, 0.8, 0.61]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Cautionary Tales,6BbANlpji0u8ZlqyPVMQiM,"[0.7, 0.55, 0.58]"
['pop'],Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,Couples Retreat,7pMS0byKI7V1Mpl0SlWEDq,"[0.56, 0.67, 0.35]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,There's No Way (feat. Julia Michaels),2hnxrRNzF74mdDzpQZQukQ,"[0.37, 0.63, 0.76]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,"[0.42, 0.51, 0.75]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Superhero,1Fo4OvzP9PThFKMeMIAEYu,"[0.42, 0.34, 0.68]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Enemies,3JJYIoJ5FyY9E0DGjr7SXF,"[0.6, 0.69, 0.7]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Never Not,4fFfyouye6vrX9o9z4PVMu,"[0.26, 0.22, 0.47]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,"[0.53, 0.41, 0.43]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,A Different Way (with Lauv),1YMBg7rOjxzbya0fPOYfNX,"[0.59, 0.76, 0.78]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Chasing Fire,2zXRAZvUb2B5PzJGwCtFe0,"[0.39, 0.56, 0.71]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,Getting Over You,4G4gtvlaFaI6v6wWD8UvqL,"[0.11, 0.51, 0.6]"
['pop'],Lauv,5JZ7CnR6gTvEMKX4g70Amv,The Story Never Ends,3u5bTqHMM1P34ZkbwzdckV,"[0.35, 0.13, 0.61]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,"[0.35, 0.57, 0.62]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,44 More,3e7Y6sfFlIdBMJhX7wpqVO,"[0.23, 0.59, 0.83]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,ICONIC (ft. Jaden Smith),1FmdAhS8FqRoEJ4jcSfuKZ,"[0.21, 0.78, 0.39]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",6VDz4m1vEGHDDqQojf1mpc,"[0.77, 0.81, 0.7]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,Everybody,7cGFbx7MP0H23iHZTZpqMM,"[0.77, 0.94, 0.89]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,YSIV,3irKogkH8P1B1nONmEcHgY,"[0.68, 0.78, 0.76]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,100 Miles and Running (ft. Wale & John Lindahl),4CstQ0SUkl0YkoeZkIZlIx,"[0.96, 0.94, 0.84]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,Everybody Dies,2Egoo3acImq7hV6TfYV90E,"[0.82, 0.92, 0.78]"
"['pop', 'hip-hop']",Logic,4xRYI6VqpkE3UwrDrAZL8L,Midnight,1GtVGc1UYin3zpMUdNSSpM,"[0.27, 0.59, 0.57]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,No Problem (feat. Lil Wayne & 2 Chainz),0v9Wz8o0BT8DU38R4ddjeH,"[0.79, 0.8, 0.65]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Juke Jam (feat. Justin Bieber & Towkio),3eze1OsZ1rqeXkKStNfTmi,"[0.56, 0.4, 0.51]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,My Own Thing,2ySRRtrAwDUF4FipiF1Djt,"[0.69, 0.43, 0.89]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,I Might Need Security,3EApebexZ7YqDIqw2EMTDh,"[0.29, 0.69, 0.51]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,All Night (feat. Knox Fortune),60xaS8mYBKUW4VQQ666N0T,"[0.39, 0.78, 0.7]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Same Drugs,6m9qPYXmhge2QhBLfFKnVF,"[0.53, 0.29, 0.46]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,"[0.67, 0.63, 0.62]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,"[0.16, 0.47, 0.69]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,65th & Ingleside,5H0NU2sHWUnWCcZyYlX46X,"[0.08, 0.56, 0.79]"
"['pop', 'hip-hop']",Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Work Out,3PdgIdRXJjgxfOr7slldel,"[0.68, 0.66, 0.68]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Closer,7BKLCZ1jbUBVqRi2FVlTVw,"[0.66, 0.52, 0.75]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Beach House,0N8MGHEDAq29ip7RrlrTeN,"[0.53, 0.84, 0.54]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,This Feeling,6LKYeyLt4G4SlZ6OJwFhVS,"[0.47, 0.65, 0.54]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,"[0.45, 0.64, 0.62]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,"[0.42, 0.87, 0.53]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Paris,72jbDTw1piOOj770jWNeaG,"[0.22, 0.66, 0.65]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Roses,3vv9phIu6Y1vX3jcqaGz5Z,"[0.34, 0.8, 0.71]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Side Effects,2R1SAwD9ghptx1fA9kg1q9,"[0.53, 0.74, 0.66]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Sick Boy,22nebdx3j16qQKRrm0mVe7,"[0.36, 0.69, 0.55]"
['pop'],The Chainsmokers,69GGBxA162lTqCwzJG5jLp,All We Know,2rizacJSyD9S1IQUxUxnsK,"[0.3, 0.59, 0.66]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,"[0.55, 0.48, 0.88]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,"[0.28, 0.48, 0.69]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Fr Fr (feat. Lil Skies),1RagpNpkD3KcjXMLGMe99V,"[0.33, 0.49, 0.92]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"Young, Wild & Free (feat. Bruno Mars)",6YbhspuOar1D9WSSnfe7ds,"[0.55, 0.65, 0.55]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Black And Yellow,5A6OHHy73AR5tLxgTc98zz,"[0.54, 0.83, 0.68]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,So High (feat. Ghost Loft),0odHj0qIf86vHBsXB30IkZ,"[0.3, 0.63, 0.63]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,We Dem Boyz,1ULa3GfdMKs0MfRpm6xVlu,"[0.52, 0.86, 0.72]"
"['pop', 'hip-hop']",Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,"Anything U Want (feat. Wiz Khalifa, Jeremih & Ty Dolla $ign)",4Azuz4REHZN5bwgGcWGXnE,"[0.49, 0.53, 0.68]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,"[0.14, 0.42, 0.31]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,6PUIzlqotEmPuBfjbwYWOB,"[0.11, 0.81, 0.56]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Mariners Apartment Complex,4UAW2gObi5o6sJla0qZpPn,"[0.17, 0.28, 0.53]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Love,2Kerz9H9IejzeIpjhDJoYG,"[0.23, 0.37, 0.53]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Venice Bitch,7AluhhfZ0AO0Zw8MoUstzN,"[0.29, 0.3, 0.39]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Lust For Life (with The Weeknd),0mt02gJ425Xjm7c3jYkOBn,"[0.26, 0.66, 0.5]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Video Games - Remastered,1GNIYBU1XhMSlAxJXiUBbC,"[0.19, 0.27, 0.32]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Cherry,1Ym6aMuT5bliaZMC67AmPp,"[0.34, 0.53, 0.45]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Summertime Sadness,0l2HaL3nbp9AFJ428p4yaA,"[0.25, 0.65, 0.56]"
['pop'],Lana Del Rey,00FQb4jTyendYWaN8pK0wa,High By The Beach,7g3htkaLz4ETFn0cifwM3y,"[0.1, 0.49, 0.54]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Youngblood,2iUXsYOEPhVqEBwsqP70rE,"[0.15, 0.85, 0.6]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Valentine,19hh7DkfRBrpRGYfKlw7jb,"[0.77, 0.77, 0.75]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Killer Queen,0SA903LGHxe4ExdRY2SqVH,"[0.49, 0.79, 0.26]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Want You Back,2vHfabj6nFebekTYODqntl,"[0.58, 0.87, 0.62]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Lie To Me,3567eNX2L3RkkMkwspncMH,"[0.69, 0.48, 0.63]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Ghost Of You,1MhXdlCQPnO56T57MfmaRm,"[0.21, 0.56, 0.46]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Amnesia,1JCCdiru7fhstOIF4N7WJC,"[0.11, 0.5, 0.57]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Moving Along,4UQajPk0EPvbwWTl0fYi4C,"[0.84, 0.83, 0.71]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,If Walls Could Talk,0nCVLAhIUrLQ34Vw5vTXNP,"[0.5, 0.79, 0.59]"
['pop'],5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,"[0.47, 0.96, 0.49]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,"[0.22, 0.47, 0.61]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Switch,29ZZAShKhwRUuKULSNtxX6,"[0.19, 0.66, 0.66]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,PRBLMS,4AtZRwSR8BOTTQg5ihSggt,"[0.14, 0.58, 0.42]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,East Atlanta Love Letter (feat. Future),6rJmWa5DvQ3Nby3tdcX2L0,"[0.17, 0.3, 0.6]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Waves (feat. 6LACK),2qHk6Nz5glNQrjW8Rhd5kv,"[0.3, 0.59, 0.58]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Ex Calling,1MQ8ydvrTnn2QJgXFATJvD,"[0.06, 0.56, 0.77]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,"[0.06, 0.38, 0.57]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,"[0.46, 0.34, 0.6]"
"['pop', 'hip-hop', 'indie']",6LACK,4IVAbR2w4JJNJDDRFP3E83,Let Her Go,0CIGZEXjZ8L52lOrqUljJt,"[0.4, 0.62, 0.76]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Someone Like You,4kflIGfjdZJW4ot2ioixTB,"[0.28, 0.33, 0.56]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Make You Feel My Love,6P7tTFzn6oNa0GL8w8oazE,"[0.09, 0.18, 0.55]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,When We Were Young,7IWkJwX9C0J7tHurTD7ViL,"[0.27, 0.59, 0.38]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Send My Love (To Your New Lover),4BHzQ9C00ceJxfG16AlNWb,"[0.56, 0.52, 0.69]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,"[0.52, 0.76, 0.73]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,"[0.47, 0.68, 0.61]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Hello,4sPmO7WMQUAf45kwMOtONw,"[0.29, 0.45, 0.48]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,All I Ask,1wMALZpuqAy7amQsFBWQ8m,"[0.34, 0.28, 0.59]"
['pop'],Adele,4dpARuHxo51G3z768sgnrY,Water Under the Bridge,4vb4mFvYsr2h6enhjJsq9Y,"[0.47, 0.84, 0.6]"
